!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September, 01, 2025 16:04:38
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",19,,,,,,,
"Num Power Points:",33,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
7.5e+009,-19.2561,153.075,-24.8093,96.4774,4.22663,-96.4214,29.0359,167.101,0.0115794,0.188727,0,0
7.5e+009,-19.2424,152.975,-23.8276,116.19,5.21286,-76.6507,29.0404,167.159,0.0160914,0.246674,0,0
7.5e+009,-19.2085,152.86,-22.8472,46.4082,6.19652,-146.371,29.0437,167.22,0.0193372,0.307962,0,0
7.5e+009,-19.1548,152.658,-21.8608,-127.128,7.18616,40.1643,29.047,167.292,0.0226439,0.379687,0,0
7.5e+009,-19.1231,152.518,-20.8741,-48.1681,8.17726,119.218,29.0514,167.386,0.0270616,0.473335,0,0
7.5e+009,-19.0545,152.344,-19.8849,99.3406,9.17087,-93.1663,29.0558,167.493,0.0314132,0.58055,0,0
7.5e+009,-18.9894,152.19,-18.8933,-166.73,10.1667,0.867316,29.06,167.597,0.0356962,0.684744,0,0
7.5e+009,-18.9288,152.011,-17.9013,-165.082,11.1611,2.63983,29.0624,167.722,0.0380745,0.809556,0,0
7.5e+009,-18.8644,151.791,-16.9163,-133.565,12.1472,34.2833,29.0635,167.849,0.0391885,0.936122,0,0
7.5e+009,-18.8025,151.624,-15.9287,55.4928,13.1307,-136.536,29.0594,167.971,0.0350204,1.05827,0,0
7.5e+009,-18.7362,151.404,-14.9395,-61.7848,14.1095,106.296,29.049,168.081,0.0246963,1.16848,0,0
7.5e+009,-18.6789,151.114,-13.9437,130.026,15.0816,-61.8147,29.0253,168.16,0.000984073,1.24728,0,0
7.5e+009,-18.6473,150.708,-12.9461,-156.995,16.0307,11.1535,28.9767,168.148,-0.0476119,1.23593,0,0
7.5e+009,-18.7427,149.916,-11.9435,64.8066,16.9017,-127.406,28.8452,167.787,-0.179144,0.874834,0,0
7.5e+009,-19.0129,147.511,-10.9339,108.173,17.6034,-84.7893,28.5372,167.037,-0.48709,0.124999,0,0
7.5e+009,-19.2253,143.88,-9.95581,-101.839,18.1991,64.5857,28.1549,166.425,-0.869393,-0.487544,0,0
7.5e+009,-19.1954,139.709,-8.97239,75.0889,18.8061,-118.846,27.7785,166.065,-1.24582,-0.84752,0,0
7.5e+009,-18.6527,134.388,-7.9834,82.2657,19.3995,-111.823,27.3829,165.912,-1.64142,-1.00091,0,0
7.5e+009,-17.3555,127.605,-6.98996,-97.7616,19.857,68.0518,26.847,165.813,-2.17738,-1.09909,0,0
7.5e+009,-15.67,121.612,-5.99059,-93.4727,20.1438,72.146,26.1344,165.619,-2.88994,-1.29383,0,0
7.5e+009,-13.9537,117.844,-4.98583,-131.24,20.3446,34.0205,25.3304,165.26,-3.69395,-1.65219,0,0
7.5e+009,-12.3134,116.117,-3.97915,170.701,20.4827,-24.4354,24.4619,164.863,-4.56249,-2.049,0,0
7.5e+009,-10.8041,115.988,-2.97186,127.025,20.5633,-68.4309,23.5352,164.545,-5.48916,-2.36793,0,0
7.5e+009,-9.45675,116.976,-1.96473,122.033,20.5832,-73.7386,22.5479,164.228,-6.4764,-2.68429,0,0
7.5e+009,-8.29176,118.559,-0.9585,33.5615,20.5437,-162.743,21.5022,163.695,-7.52215,-3.21727,0,0
7.5e+009,-7.32041,120.338,0.0420171,120.76,20.4564,-76.4992,20.4144,162.741,-8.60995,-4.17165,0,0
7.5e+009,-6.54182,122,1.03802,-152.019,20.3346,9.20381,19.2966,161.223,-9.72774,-5.68963,0,0
7.5e+009,-5.94093,123.372,2.02409,-65.0665,20.2003,94.1359,18.1762,159.202,-10.8481,-7.71009,0,0
8e+009,-19.0588,152.827,-29.636,145.714,-0.732056,-68.2767,28.904,146.01,0,0,0,0
8e+009,-19.0188,153.078,-28.6658,147.112,0.237862,-66.8418,28.9036,146.046,-0.000348698,0.036358,0,0
8e+009,-19.0214,152.781,-27.7148,-2.85844,1.19292,143.198,28.9077,146.057,0.00372081,0.046709,0,0
8e+009,-18.9948,152.599,-26.7371,165.388,2.172,-48.5181,28.9091,146.094,0.00508568,0.0840715,0,0
8e+009,-18.9932,152.585,-25.7658,-85.8776,3.14706,60.2733,28.9129,146.151,0.00889256,0.141089,0,0
8e+009,-18.9805,152.38,-24.7922,-164.62,4.12418,-18.4421,28.9163,146.178,0.01236,0.16822,0,0
8e+009,-18.9312,152.262,-23.8104,-145.018,5.11238,1.22848,28.9228,146.246,0.0187769,0.236568,0,0
8e+009,-18.923,152.056,-22.827,145.13,6.10035,-68.547,28.9273,146.323,0.0233402,0.313335,0,0
8e+009,-18.9007,151.796,-21.8401,-28.3638,7.09239,118.029,28.9325,146.392,0.028555,0.382639,0,0
8e+009,-18.8502,151.491,-20.8535,50.5184,8.08441,-162.996,28.9379,146.486,0.0339392,0.476161,0,0
8e+009,-18.8083,151.177,-19.8632,-161.99,9.08372,-15.3946,28.9469,146.595,0.0429666,0.585293,0,0
8e+009,-18.7601,150.91,-18.8699,-68.0924,10.0843,78.6177,28.9542,146.71,0.0502116,0.70029,0,0
8e+009,-18.6952,150.524,-17.8782,-66.5008,11.0812,80.3361,28.9594,146.837,0.0554336,0.827058,0,0
8e+009,-18.6423,150.209,-16.8929,-35.1814,12.0713,111.801,28.9643,146.982,0.0602843,0.972387,0,0
8e+009,-18.5826,149.882,-15.9059,153.859,13.0597,-59.0291,28.9656,147.112,0.0616499,1.10235,0,0
8e+009,-18.5166,149.51,-14.9142,36.5307,14.0438,-176.218,28.9581,147.252,0.0540988,1.24179,0,0
8e+009,-18.4708,149.135,-13.9192,-131.513,15.0198,15.847,28.939,147.36,0.0350568,1.34984,0,0
8e+009,-18.4536,148.72,-12.9189,-58.665,15.9756,88.7353,28.8945,147.4,-0.00946282,1.3905,0,0
8e+009,-18.5728,148.23,-11.9148,163.25,16.8549,-49.5656,28.7697,147.184,-0.134323,1.17458,0,0
8e+009,-18.9392,147.012,-10.9153,-153.578,17.5616,-6.83815,28.4768,146.74,-0.427147,0.729875,0,0
8e+009,-19.386,144.616,-9.9351,-3.63266,18.1629,142.838,28.098,146.471,-0.805945,0.461121,0,0
8e+009,-19.7098,141.107,-8.95071,173.457,18.7669,-40.1309,27.7176,146.412,-1.18641,0.402649,0,0
8e+009,-19.703,135.677,-7.95558,-179.335,19.3846,-32.8145,27.3402,146.52,-1.56381,0.510581,0,0
8e+009,-19.0061,126.847,-6.95146,0.461655,19.9203,147.25,26.8718,146.789,-2.03218,0.778843,0,0
8e+009,-17.636,116.908,-5.93828,4.8847,20.2872,152.067,26.2255,147.183,-2.67845,1.17283,0,0
8e+009,-16.0263,109.552,-4.91754,-32.8458,20.5566,114.708,25.4741,147.554,-3.42982,1.54448,0,0
8e+009,-14.4286,105.145,-3.89393,-90.9537,20.7801,56.917,24.6741,147.871,-4.22992,1.86087,0,0
8e+009,-12.8865,103.052,-2.86824,-134.399,20.9624,13.7893,23.8306,148.188,-5.07333,2.1787,0,0
8e+009,-11.4179,102.785,-1.84262,-139.372,21.0929,9.18545,22.9355,148.558,-5.96848,2.54805,0,0
8e+009,-10.0423,103.897,-0.822425,132.322,21.1505,-78.7942,21.9729,148.883,-6.93105,2.87355,0,0
8e+009,-8.78011,105.951,0.191049,-140.488,21.1074,8.38602,20.9163,148.874,-7.98767,2.86373,0,0
8e+009,-7.6608,108.542,1.1961,-53.1544,20.9343,95.0243,19.7382,148.179,-9.16574,2.16891,0,0
8e+009,-6.7266,111.197,2.1884,34.063,20.6355,-179.206,18.4471,146.731,-10.4569,0.720767,0,0
8.5e+009,-18.0908,155.77,-29.6715,-166.701,-1.25133,-42.7894,28.4202,123.912,0,0,0,0
8.5e+009,-18.0943,155.676,-28.6926,-165.275,-0.270655,-41.3437,28.4219,123.931,0.00172315,0.0192888,0,0
8.5e+009,-18.0863,155.446,-27.7298,44.6242,0.696026,168.579,28.4258,123.955,0.00563793,0.0430225,0,0
8.5e+009,-18.0875,155.443,-26.7681,-147.149,1.6599,-23.1588,28.428,123.99,0.00783172,0.0785385,0,0
8.5e+009,-18.0846,155.249,-25.7889,-38.4582,2.6456,85.5711,28.4344,124.029,0.0142372,0.117799,0,0
8.5e+009,-18.061,154.971,-24.8147,-117.145,3.62569,6.92625,28.4404,124.071,0.0201948,0.15967,0,0
8.5e+009,-18.0683,154.656,-23.8327,-97.6919,4.61403,26.4389,28.4467,124.131,0.0264874,0.219242,0,0
8.5e+009,-18.0469,154.407,-22.8513,-167.572,5.60369,-43.3811,28.455,124.191,0.034743,0.279109,0,0
8.5e+009,-18.041,154.217,-21.8645,18.8856,6.59865,143.158,28.4632,124.273,0.0429436,0.361392,0,0
8.5e+009,-18.0209,153.823,-20.8765,97.815,7.59787,-137.832,28.4743,124.353,0.0541136,0.441206,0,0
8.5e+009,-18.0141,153.437,-19.8843,-114.68,8.6001,9.7878,28.4845,124.468,0.0642451,0.556599,0,0
8.5e+009,-17.9842,153.049,-18.8919,-20.8853,9.60463,103.704,28.4966,124.589,0.0763634,0.677635,0,0
8.5e+009,-17.9626,152.564,-17.8964,-19.3078,10.6112,105.42,28.5076,124.727,0.0873698,0.815954,0,0
8.5e+009,-17.9323,152.124,-16.9063,11.9547,11.6101,136.84,28.5164,124.885,0.0961837,0.973688,0,0
8.5e+009,-17.9026,151.615,-15.9182,-159.098,12.6032,-34.0408,28.5214,125.057,0.101182,1.14588,0,0
8.5e+009,-17.8819,151.164,-14.9282,83.5359,13.5871,-151.224,28.5153,125.24,0.0950695,1.32863,0,0
8.5e+009,-17.8763,150.747,-13.9337,-84.4497,14.554,40.9542,28.4877,125.404,0.0674888,1.49241,0,0
8.5e+009,-17.9588,150.747,-12.9342,-11.5485,15.454,113.901,28.3882,125.45,-0.0319612,1.53823,0,0
8.5e+009,-18.2794,151.347,-11.9317,-149.787,16.1849,-24.42,28.1166,125.367,-0.30358,1.4556,0,0
8.5e+009,-18.8558,151.473,-10.9491,-106.698,16.7534,18.7325,27.7024,125.43,-0.717767,1.51869,0,0
8.5e+009,-19.527,150.688,-9.97082,43.1581,17.274,168.774,27.2448,125.616,-1.17536,1.7041,0,0
8.5e+009,-20.1096,149.089,-8.98655,-139.631,17.8261,-13.7656,26.8127,125.865,-1.60752,1.95386,0,0
8.5e+009,-20.4711,146.372,-7.99443,-132.386,18.4351,-6.21552,26.4295,126.17,-1.9907,2.25879,0,0
8.5e+009,-20.4779,140.851,-6.99531,47.274,19.0638,173.81,26.0592,126.536,-2.36105,2.62423,0,0
8.5e+009,-19.8059,129.98,-5.98678,51.6706,19.5911,178.665,25.5779,126.994,-2.84229,3.08249,0,0
8.5e+009,-18.3595,116.602,-4.97073,14.044,19.9254,141.781,24.8961,127.737,-3.52406,3.82536,0,0
8.5e+009,-16.4215,106.67,-3.94879,-44.2013,20.1479,84.3948,24.0966,128.596,-4.32356,4.68461,0,0
8.5e+009,-14.418,101.374,-2.91947,-87.5642,20.3053,41.8946,23.2247,129.459,-5.19547,5.54721,0,0
8.5e+009,-12.6322,99.2467,-1.89114,-92.4636,20.4095,37.8977,22.3006,130.361,-6.1196,6.44981,0,0
8.5e+009,-11.1118,98.7108,-0.866794,179.237,20.4674,-49.4907,21.3342,131.273,-7.08606,7.36119,0,0
8.5e+009,-9.83639,98.8923,0.150391,-93.6783,20.4853,38.4026,20.3349,132.081,-8.08532,8.16938,0,0
8.5e+009,-8.7652,99.4287,1.15977,-6.39556,20.4668,126.2,19.307,132.595,-9.11323,8.68391,0,0
8.5e+009,-7.86232,100.237,2.15864,80.8591,20.4121,-146.535,18.2535,132.606,-10.1667,8.69467,0,0
9e+009,-16.4015,157.825,-29.7661,144.758,-2.29791,-113.738,27.4682,101.504,0,0,0,0
9e+009,-16.4596,157.695,-28.7894,146.302,-1.32272,-112.183,27.4666,101.515,-0.00153738,0.0114151,0,0
9e+009,-16.4342,157.757,-27.8228,-3.97207,-0.347371,97.5642,27.4754,101.536,0.00720947,0.0323167,0,0
9e+009,-16.4465,157.64,-26.8659,164.208,0.613017,-94.2218,27.4789,101.57,0.0107026,0.066095,0,0
9e+009,-16.4497,157.593,-25.8916,-87.1565,1.5912,14.4321,27.4828,101.589,0.0146134,0.0846825,0,0
9e+009,-16.4678,157.295,-24.9185,-165.768,2.5677,-64.1436,27.4862,101.624,0.0180407,0.120043,0,0
9e+009,-16.4568,157.198,-23.938,-146.286,3.55738,-44.633,27.4954,101.653,0.0272052,0.148712,0,0
9e+009,-16.4762,156.972,-22.9514,143.655,4.5523,-114.636,27.5037,101.709,0.0354995,0.205105,0,0
9e+009,-16.4869,156.846,-21.9643,-29.8941,5.54886,71.8697,27.5132,101.764,0.0449936,0.259906,0,0
9e+009,-16.491,156.569,-20.9766,49.0775,6.54859,150.91,27.5252,101.833,0.0570307,0.328697,0,0
9e+009,-16.501,156.261,-19.9865,-163.592,7.5512,-61.6719,27.5377,101.92,0.0695206,0.415642,0,0
9e+009,-16.5188,155.982,-18.9918,-69.8156,8.55884,32.2036,27.5506,102.019,0.0824533,0.515252,0,0
9e+009,-16.5222,155.601,-18.0002,-68.3589,9.56531,33.7767,27.5655,102.136,0.0973629,0.631704,0,0
9e+009,-16.5299,155.249,-17.0153,-37.0908,10.5653,65.1844,27.5806,102.275,0.112399,0.771221,0,0
9e+009,-16.5407,154.809,-16.0261,151.849,11.568,-105.71,27.594,102.441,0.125849,0.93718,0,0
9e+009,-16.5587,154.392,-15.0324,34.5961,12.5687,137.238,27.6011,102.642,0.132955,1.13776,0,0
9e+009,-16.5773,154.025,-14.0355,-133.417,13.5589,-30.54,27.5944,102.877,0.126184,1.37347,0,0
9e+009,-16.6218,153.909,-13.031,-60.6087,14.5166,42.5198,27.5476,103.129,0.0794409,1.62465,0,0
9e+009,-16.7552,154.83,-12.0232,161.008,15.3306,-95.637,27.3538,103.355,-0.114328,1.85148,0,0
9e+009,-17.1373,156.591,-11.0388,-155.879,15.9288,-52.053,26.9677,103.826,-0.500506,2.32215,0,0
9e+009,-17.7315,158.162,-10.0559,-6.13998,16.4307,98.417,26.4866,104.557,-0.981549,3.05302,0,0
9e+009,-18.3555,159.143,-9.0655,171.206,16.947,-83.4294,26.0125,105.364,-1.45563,3.86054,0,0
9e+009,-18.858,159.337,-8.06691,178.215,17.5271,-75.6585,25.594,106.126,-1.87421,4.62255,0,0
9e+009,-19.1749,158.121,-7.06242,-2.16677,18.1664,104.659,25.2288,106.825,-2.23936,5.32143,0,0
9e+009,-19.2938,153.754,-6.04968,2.29896,18.8131,109.713,24.8627,107.414,-2.60544,5.90974,0,0
9e+009,-19.146,143.532,-5.02749,-35.2595,19.3506,72.7233,24.378,107.983,-3.09013,6.47886,0,0
9e+009,-18.4815,128.078,-3.99429,-93.4113,19.703,15.5184,23.6972,108.93,-3.77093,7.42574,0,0
9e+009,-16.8786,114.624,-2.9546,-136.703,19.9296,-26.6876,22.8842,110.015,-4.58393,8.51124,0,0
9e+009,-14.9669,106.699,-1.92201,-141.309,20.0784,-30.201,22.0004,111.108,-5.46773,9.60414,0,0
9e+009,-13.2362,102.406,-0.893834,130.58,20.1747,-117.149,21.0685,112.27,-6.39966,10.7666,0,0
9e+009,-11.7691,99.8813,0.125772,-142.109,20.2279,-28.6101,20.1021,113.499,-7.36603,11.9954,0,0
9e+009,-10.53,98.1963,1.13793,-54.7944,20.2467,59.9174,19.1088,114.712,-8.35938,13.2079,0,0
9e+009,-9.47923,97.0489,2.13975,32.5973,20.2308,148.329,18.0911,115.732,-9.3771,14.228,0,0
9.5e+009,-14.4171,152.523,-29.9075,-144.404,-3.88095,-63.9403,26.0266,80.4632,0,0,0,0
9.5e+009,-14.4255,152.441,-28.9383,-142.938,-2.90528,-62.4593,26.033,80.479,0.00641188,0.015757,0,0
9.5e+009,-14.4183,152.451,-27.9734,66.6136,-1.93911,147.091,26.0342,80.4778,0.00768134,0.0145771,0,0
9.5e+009,-14.4316,152.496,-26.9923,-125.273,-0.955908,-44.7796,26.0363,80.4934,0.0097837,0.0302503,0,0
9.5e+009,-14.4387,152.288,-26.0185,-16.5901,0.0219841,63.9084,26.0405,80.4985,0.0139297,0.0353188,0,0
9.5e+009,-14.4451,152.312,-25.0431,-95.2134,1.00183,-14.6908,26.0449,80.5226,0.0183485,0.0593869,0,0
9.5e+009,-14.4466,152.298,-24.0598,-75.9246,1.99046,4.61729,26.0502,80.5419,0.0236707,0.0786711,0,0
9.5e+009,-14.4575,152.185,-23.0756,-146.028,2.97872,-65.4617,26.0543,80.5666,0.0277124,0.103397,0,0
9.5e+009,-14.4607,152.144,-22.086,40.2788,3.97551,120.884,26.0615,80.6057,0.0349079,0.14246,0,0
9.5e+009,-14.4837,152.059,-21.0965,119.224,4.97349,-160.136,26.07,80.6402,0.0434587,0.177017,0,0
9.5e+009,-14.4873,151.877,-20.1046,-93.561,5.97527,-12.875,26.0798,80.686,0.0532638,0.222807,0,0
9.5e+009,-14.5028,151.687,-19.1096,0.0958732,6.9802,80.8282,26.0898,80.7323,0.0632284,0.269153,0,0
9.5e+009,-14.5209,151.522,-18.1125,1.55865,7.98941,82.3552,26.1019,80.7965,0.075325,0.333323,0,0
9.5e+009,-14.5353,151.349,-17.1294,32.8233,8.98767,113.698,26.117,80.8743,0.0904599,0.411147,0,0
9.5e+009,-14.5494,151.147,-16.1459,-138.28,9.98597,-57.3169,26.1318,80.9628,0.105281,0.499621,0,0
9.5e+009,-14.568,150.885,-15.1592,104.322,10.9887,-174.61,26.1479,81.0672,0.121319,0.604056,0,0
9.5e+009,-14.589,150.631,-14.1656,-63.7579,11.9961,17.4371,26.1617,81.195,0.135087,0.73183,0,0
9.5e+009,-14.6084,150.371,-13.167,9.08378,13.0057,90.4376,26.1727,81.3538,0.146109,0.890593,0,0
9.5e+009,-14.6325,150.095,-12.1606,-129.498,14.0161,-47.9438,26.1767,81.5537,0.150101,1.09056,0,0
9.5e+009,-14.6681,149.938,-11.1467,-86.3406,15.0136,-4.53405,26.1603,81.8065,0.133738,1.34332,0,0
9.5e+009,-14.7156,150.214,-10.1572,63.5886,15.9194,145.703,26.0766,82.1141,0.0500392,1.65091,0,0
9.5e+009,-14.8558,151.603,-9.17038,-119.223,16.6519,-36.5053,25.8223,82.7177,-0.20425,2.25449,0,0
9.5e+009,-15.1696,153.681,-8.17238,-112.106,17.2578,-28.3334,25.4302,83.773,-0.59635,3.30977,0,0
9.5e+009,-15.5607,155.443,-7.16746,67.3881,17.8528,152.332,25.0203,84.9436,-1.00629,4.48037,0,0
9.5e+009,-15.9126,156.185,-6.15948,71.7039,18.4905,157.659,24.65,85.955,-1.3766,5.4918,0,0
9.5e+009,-16.2308,155.108,-5.15076,34.29,19.1412,121.043,24.292,86.7526,-1.73459,6.28943,0,0
9.5e+009,-16.6365,150.327,-4.13808,-23.8558,19.6981,63.6416,23.8362,87.4974,-2.19037,7.03426,0,0
9.5e+009,-17.1711,140.236,-3.11364,-67.1877,20.0782,21.4344,23.1918,88.6221,-2.83477,8.15888,0,0
9.5e+009,-17.1223,126.848,-2.09786,-71.9783,20.3396,17.7812,22.4374,89.7596,-3.58914,9.29639,0,0
9.5e+009,-16.1862,115.118,-1.09547,-159.888,20.5262,-69.2488,21.6217,90.6392,-4.40488,10.176,0,0
9.5e+009,-14.8571,107.205,-0.105189,-72.7285,20.658,18.6707,20.7632,91.3991,-5.26341,10.936,0,0
9.5e+009,-13.5538,102.09,0.872119,14.5282,20.7439,106.716,19.8717,92.1879,-6.15481,11.7247,0,0
9.5e+009,-12.3822,98.5091,1.83839,101.926,20.7959,-165.037,18.9575,93.0366,-7.06902,12.5734,0,0
1e+010,-12.6113,144.107,-29.7705,-21.1176,-5.47623,40.6548,24.2943,61.7724,0,0,0,0
1e+010,-12.6041,144.052,-28.8012,-19.8499,-4.50438,41.9219,24.2968,61.7718,0.00252625,-0.000564143,0,0
1e+010,-12.5997,144.022,-27.8361,-170.264,-3.53488,-108.491,24.3013,61.7729,0.00699755,0.000555728,0,0
1e+010,-12.5968,144.08,-26.8597,-2.46733,-2.55755,59.3105,24.3022,61.7778,0.00791027,0.00542184,0,0
1e+010,-12.6022,143.959,-25.8914,106.204,-1.58589,167.992,24.3055,61.7882,0.0112381,0.0158322,0,0
1e+010,-12.6042,144.032,-24.918,27.2918,-0.612076,89.0979,24.3059,61.8061,0.0116259,0.0337482,0,0
1e+010,-12.6114,143.964,-23.9357,46.4132,0.375769,108.232,24.3115,61.8188,0.017225,0.0464493,0,0
1e+010,-12.6166,143.93,-22.9527,-23.6574,1.36309,38.178,24.3158,61.8355,0.0215457,0.063088,0,0
1e+010,-12.6191,143.902,-21.9643,162.399,2.35603,-135.745,24.3203,61.8559,0.0260186,0.0834931,0,0
1e+010,-12.6307,143.901,-20.9763,-118.794,3.35013,-56.9205,24.3265,61.8739,0.0321887,0.101522,0,0
1e+010,-12.6378,143.817,-19.9845,28.277,4.34947,90.1797,24.334,61.9027,0.0397297,0.130337,0,0
1e+010,-12.6484,143.754,-18.991,121.868,5.3503,-176.197,24.3413,61.9347,0.0470232,0.162287,0,0
1e+010,-12.6574,143.659,-17.9949,123.366,6.35652,-174.662,24.3514,61.9718,0.0571216,0.199419,0,0
1e+010,-12.6742,143.572,-17.0159,154.583,7.34699,-143.4,24.3629,62.017,0.0686014,0.244629,0,0
1e+010,-12.689,143.432,-16.0329,-16.6592,8.34044,45.4098,24.3733,62.0689,0.0790231,0.296534,0,0
1e+010,-12.706,143.336,-15.0481,-134.187,9.33963,-72.0433,24.3878,62.1436,0.0935188,0.371231,0,0
1e+010,-12.7217,143.171,-14.056,57.6236,10.3459,119.841,24.402,62.2175,0.107687,0.445146,0,0
1e+010,-12.7404,143.002,-13.0579,130.341,11.3596,-167.346,24.4174,62.3136,0.123157,0.541198,0,0
1e+010,-12.7632,142.835,-12.0503,-8.3785,12.3794,54.0567,24.4297,62.4352,0.13547,0.662801,0,0
1e+010,-12.7897,142.654,-11.0364,34.743,13.4036,97.3302,24.44,62.5872,0.145692,0.81477,0,0
1e+010,-12.8167,142.503,-10.053,-175.235,14.388,-112.462,24.441,62.7732,0.146755,1.0008,0,0
1e+010,-12.8533,142.458,-9.06853,1.78424,15.355,64.804,24.4235,63.0197,0.129237,1.24736,0,0
1e+010,-12.8966,142.789,-8.07603,8.97644,16.2592,72.3519,24.3352,63.3755,0.0409664,1.60308,0,0
1e+010,-13.0054,144.17,-7.07466,-171.406,17.0054,-107.231,24.08,64.1756,-0.214232,2.40322,0,0
1e+010,-13.23,146.068,-6.06527,-167.281,17.6568,-101.858,23.722,65.4225,-0.572216,3.6501,0,0
1e+010,-13.4846,147.423,-5.05613,155.48,18.3154,-137.902,23.3716,66.6173,-0.922713,4.84493,0,0
1e+010,-13.7474,147.519,-4.04156,97.3167,18.9836,164.877,23.0252,67.5605,-1.26911,5.78814,0,0
1e+010,-14.1704,145.184,-3.02224,53.773,19.5461,122.233,22.5683,68.4599,-1.72594,6.68754,0,0
1e+010,-14.904,139.2,-2.01267,49.0207,19.9093,118.775,21.922,69.7543,-2.37227,7.98196,0,0
1e+010,-15.417,129.951,-1.0144,-38.9336,20.1558,32.0446,21.1702,70.9781,-3.1241,9.20574,0,0
1e+010,-15.2936,119.917,-0.0264322,48.3656,20.3439,120.228,20.3703,71.8623,-3.92398,10.0899,0,0
1e+010,-14.6639,111.559,0.950788,135.582,20.4907,-151.973,19.5399,72.4447,-4.75439,10.6724,0,0
1e+010,-13.7883,105.587,1.91687,-137.246,20.6056,-64.433,18.6887,72.8126,-5.60553,11.0402,0,0
