!CSV A.01.01
!Keysight Technologies,N5247B,MY63057157,A.17.10.07
!Date: Monday, September, 01, 2025 16:03:53
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",19,,,,,,,
"Num Power Points:",32,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
7.5e+009,-19.0011,147.4,-10.9281,59.8175,17.6137,-133.165,28.5418,167.018,-0.490453,0.101181,0,0
7.5e+009,-19.2116,143.767,-9.95033,-150.053,18.2095,16.3546,28.1598,166.407,-0.872489,-0.5091,0,0
7.5e+009,-19.1744,139.59,-8.96687,119.102,18.8146,-74.8522,27.7815,166.046,-1.25082,-0.870684,0,0
7.5e+009,-18.618,134.231,-7.97761,126.5,19.405,-67.6119,27.3827,165.888,-1.64963,-1.02816,0,0
7.5e+009,-17.315,127.496,-6.98496,47.6568,19.8595,-146.549,26.8445,165.794,-2.18782,-1.12275,0,0
7.5e+009,-15.6353,121.557,-5.98586,-123.965,20.1477,41.6341,26.1335,165.599,-2.89876,-1.31771,0,0
7.5e+009,-13.9225,117.812,-4.98066,5.46258,20.3464,170.702,25.327,165.239,-3.70525,-1.67719,0,0
7.5e+009,-12.2843,116.109,-3.97476,-136.533,20.4824,28.309,24.4572,164.842,-4.57508,-2.07467,0,0
7.5e+009,-10.7786,115.998,-2.96751,-87.8551,20.5628,76.6683,23.5303,164.523,-5.50197,-2.39309,0,0
7.5e+009,-9.43734,116.987,-1.96097,-0.418634,20.5826,163.786,22.5436,164.205,-6.4887,-2.7119,0,0
7.5e+009,-8.27598,118.583,-0.953889,178.936,20.5459,-17.3833,21.4998,163.68,-7.53246,-3.23618,0,0
7.5e+009,-7.30691,120.354,0.0465806,-1.53375,20.4563,161.179,20.4098,162.712,-8.62253,-4.2041,0,0
7.5e+009,-6.5295,122.015,1.04204,-90.272,20.3324,70.9186,19.2904,161.191,-9.74191,-5.72593,0,0
8e+009,-19.0484,153.1,-29.6626,79.4944,-0.753891,-134.479,28.9087,146.027,0,0,0,0
8e+009,-19.05,152.795,-28.6796,89.8532,0.229006,-124.123,28.9086,146.024,-0.000123219,-0.00255604,0,0
8e+009,-19.0065,152.985,-27.7244,32.1307,1.19154,178.172,28.9159,146.041,0.00722911,0.0146045,0,0
8e+009,-19.0179,152.817,-26.7504,-150.573,2.16515,-4.49421,28.9155,146.079,0.00681405,0.0524278,0,0
8e+009,-19.0058,152.615,-25.7757,142.635,3.14295,-71.2516,28.9186,146.113,0.00991232,0.0868703,0,0
8e+009,-18.9851,152.468,-24.7929,64.0144,4.13005,-149.826,28.923,146.16,0.0142764,0.133388,0,0
8e+009,-18.9597,152.285,-23.8133,-8.6082,5.11513,137.62,28.9285,146.228,0.0197614,0.201677,0,0
8e+009,-18.9296,152.023,-22.8253,-87.3155,6.10861,58.9804,28.9339,146.296,0.0251791,0.269286,0,0
8e+009,-18.9104,151.808,-21.839,-76.6084,7.10018,69.766,28.9392,146.374,0.0304555,0.347793,0,0
8e+009,-18.8574,151.604,-20.8508,-6.56967,8.09368,139.903,28.9445,146.473,0.0357742,0.446533,0,0
8e+009,-18.8169,151.244,-19.8592,57.4782,9.09393,-155.942,28.9531,146.58,0.0443935,0.553109,0,0
8e+009,-18.7676,150.928,-18.8661,151.54,10.0947,-61.7604,28.9608,146.7,0.0521242,0.673323,0,0
8e+009,-18.7038,150.463,-17.873,153.028,11.092,-60.1478,28.965,146.825,0.0563204,0.797923,0,0
8e+009,-18.643,150.225,-16.8872,92.2888,12.0828,-120.742,28.97,146.97,0.0613023,0.943074,0,0
8e+009,-18.5824,149.877,-15.9002,22.4852,13.072,169.592,28.9722,147.107,0.0634544,1.08036,0,0
8e+009,-18.5286,149.509,-14.9088,-94.8046,14.0567,52.4351,28.9654,147.24,0.0567236,1.21312,0,0
8e+009,-18.4796,149.145,-13.9133,-179.77,15.0322,-32.4208,28.9455,147.349,0.0367831,1.32284,0,0
8e+009,-18.4619,148.705,-12.9125,161.115,15.9873,-51.4933,28.8998,147.391,-0.00893467,1.36485,0,0
8e+009,-18.5766,148.206,-11.9085,22.7778,16.8653,169.948,28.7738,147.171,-0.134876,1.14397,0,0
8e+009,-18.9523,147.015,-10.9086,157.981,17.5722,-55.2872,28.4808,146.732,-0.427936,0.704961,0,0
8e+009,-19.3934,144.609,-9.92993,-51.6735,18.1725,94.7833,28.1024,146.457,-0.806312,0.430274,0,0
8e+009,-19.7144,141.064,-8.94495,-142.518,18.7756,3.87664,27.7205,146.395,-1.18819,0.367938,0,0
8e+009,-19.6936,135.59,-7.95064,-135.218,19.3912,11.2885,27.3418,146.506,-1.56688,0.479545,0,0
8e+009,-18.9888,126.73,-6.94637,145.852,19.9245,-67.3757,26.8709,146.772,-2.0378,0.745366,0,0
8e+009,-17.616,116.826,-5.93354,-25.6458,20.2903,121.519,26.2239,147.165,-2.68483,1.1387,0,0
8e+009,-16.0062,109.492,-4.91259,103.726,20.5594,-108.732,25.472,147.542,-3.43673,1.51509,0,0
8e+009,-14.4069,105.101,-3.88909,-38.0726,20.78,109.78,24.669,147.852,-4.23966,1.82584,0,0
8e+009,-12.8699,103.044,-2.86343,10.6906,20.9636,158.863,23.8271,148.173,-5.08164,2.14625,0,0
8e+009,-11.4039,102.782,-1.83874,98.0661,21.094,-113.394,22.9328,148.54,-5.97595,2.51295,0,0
8e+009,-10.0294,103.902,-0.817971,-82.4008,21.1515,66.4644,21.9695,148.865,-6.93924,2.83861,0,0
8e+009,-8.76927,105.957,0.195653,97.1596,21.1069,-113.988,20.9113,148.852,-7.99745,2.8253,0,0
8e+009,-7.64937,108.552,1.20107,8.68661,20.9298,156.836,19.7288,148.15,-9.17993,2.12321,0,0
8.5e+009,-18.0857,155.627,-29.6841,127.102,-1.25566,-109.015,28.4285,123.884,0,0,0,0
8.5e+009,-18.0913,155.463,-28.712,137.327,-0.28035,-98.7826,28.4317,123.89,0.00318953,0.0062322,0,0
8.5e+009,-18.091,155.483,-27.7405,79.7086,0.693122,-156.363,28.4336,123.928,0.00513791,0.0448678,0,0
8.5e+009,-18.0969,155.316,-26.7747,-103.153,1.6608,20.8042,28.4355,123.957,0.00704769,0.0737949,0,0
8.5e+009,-18.084,155.151,-25.7959,-169.977,2.64775,-45.9818,28.4437,123.995,0.0151778,0.11183,0,0
8.5e+009,-18.0799,154.963,-24.8175,111.434,3.63073,-124.525,28.4482,124.041,0.019716,0.157606,0,0
8.5e+009,-18.0826,154.77,-23.8342,38.6603,4.62149,162.752,28.4557,124.092,0.0272046,0.208484,0,0
8.5e+009,-18.0681,154.477,-22.8491,-40.0968,5.61493,84.0686,28.4641,124.165,0.035575,0.281745,0,0
8.5e+009,-18.0437,154.086,-21.862,-29.3183,6.60888,94.9203,28.4708,124.239,0.0423627,0.355029,0,0
8.5e+009,-18.0282,153.803,-20.8729,40.5875,7.60917,164.93,28.4821,124.342,0.0536089,0.458476,0,0
8.5e+009,-17.9995,153.401,-19.8794,104.718,8.61358,-130.839,28.493,124.443,0.064492,0.559353,0,0
8.5e+009,-17.9834,152.99,-18.8872,-161.303,9.61868,-36.7366,28.5059,124.567,0.0773949,0.682917,0,0
8.5e+009,-17.9567,152.504,-17.8901,-159.786,10.6256,-35.0842,28.5157,124.702,0.0871724,0.818676,0,0
8.5e+009,-17.9298,152.062,-16.9002,139.385,11.6247,-95.7446,28.5249,124.871,0.0964262,0.987161,0,0
8.5e+009,-17.8983,151.574,-15.9127,69.6225,12.6175,-165.344,28.5302,125.033,0.101743,1.14978,0,0
8.5e+009,-17.8763,151.09,-14.9226,-47.8323,13.6015,77.3868,28.5241,125.219,0.0956388,1.33544,0,0
8.5e+009,-17.8744,150.671,-13.9275,-132.692,14.5681,-7.2987,28.4956,125.393,0.0671529,1.50955,0,0
8.5e+009,-17.9587,150.69,-12.9282,-151.792,15.4675,-26.3639,28.3957,125.428,-0.0327399,1.5441,0,0
8.5e+009,-18.2815,151.272,-11.925,69.6962,16.1974,-164.954,28.1224,125.35,-0.306047,1.46642,0,0
8.5e+009,-18.8523,151.405,-10.9429,-155.154,16.768,-29.7437,27.7109,125.41,-0.717576,1.52649,0,0
8.5e+009,-19.5248,150.651,-9.96496,-4.75856,17.2876,120.839,27.2526,125.598,-1.1759,1.71407,0,0
8.5e+009,-20.1042,149.024,-8.98119,-95.6679,17.8377,30.1734,26.8189,125.841,-1.6096,1.95766,0,0
8.5e+009,-20.4635,146.297,-7.98886,-88.3136,18.4464,37.8377,26.4353,126.151,-1.99317,2.26768,0,0
8.5e+009,-20.4595,140.737,-6.99071,-167.34,19.0736,-40.8277,26.0643,126.512,-2.36418,2.62857,0,0
8.5e+009,-19.7768,129.831,-5.9823,21.2034,19.5977,148.174,25.58,126.971,-2.84852,3.08735,0,0
8.5e+009,-18.328,116.451,-4.96599,150.471,19.9293,-81.8095,24.8953,127.72,-3.53321,3.83634,0,0
8.5e+009,-16.3891,106.564,-3.94388,8.67932,20.1487,137.256,24.0925,128.577,-4.33594,4.69346,0,0
8.5e+009,-14.3932,101.33,-2.91468,57.5108,20.3069,-173.049,23.2216,129.44,-5.20689,5.55631,0,0
8.5e+009,-12.6128,99.2292,-1.88683,144.81,20.4119,-84.8475,22.2988,130.342,-6.1297,6.45876,0,0
8.5e+009,-11.0951,98.7062,-0.862695,-35.6971,20.4696,95.5581,21.3323,131.255,-7.09617,7.37153,0,0
8.5e+009,-9.82125,98.88,0.154656,143.932,20.4866,-84.0064,20.3319,132.062,-8.09654,8.17803,0,0
8.5e+009,-8.75254,99.4175,1.16448,55.5419,20.4662,-171.888,19.3017,132.57,-9.12674,8.6861,0,0
9e+009,-16.3847,157.473,-29.7767,78.758,-2.30205,-179.795,27.4746,101.447,0,0,0,0
9e+009,-16.4111,157.403,-28.806,88.8711,-1.32692,-169.671,27.4791,101.458,0.00445114,0.010479,0,0
9e+009,-16.403,157.347,-27.8401,31.3267,-0.358072,132.794,27.482,101.467,0.00736246,0.0199534,0,0
9e+009,-16.4138,157.251,-26.8688,-151.531,0.616824,-50.0286,27.4856,101.503,0.010984,0.0554451,0,0
9e+009,-16.4241,157.179,-25.894,141.358,1.59833,-117.12,27.4923,101.522,0.0176478,0.0747199,0,0
9e+009,-16.4322,156.974,-24.9228,62.858,2.57299,164.421,27.4958,101.563,0.0211614,0.115883,0,0
9e+009,-16.4356,156.864,-23.9378,-10.0829,3.56622,91.5149,27.504,101.598,0.0293691,0.150279,0,0
9e+009,-16.4468,156.662,-22.9502,-88.8396,4.56144,12.8134,27.5116,101.653,0.0369828,0.205561,0,0
9e+009,-16.4572,156.473,-21.9642,-78.1338,5.55653,23.5804,27.5207,101.714,0.0460792,0.266769,0,0
9e+009,-16.4671,156.196,-20.9739,-8.2289,6.55781,93.5507,27.5317,101.78,0.057047,0.332125,0,0
9e+009,-16.4801,155.951,-19.9808,55.9957,7.56419,157.858,27.545,101.862,0.0703138,0.414814,0,0
9e+009,-16.4904,155.59,-18.9865,149.892,8.57243,-108.152,27.5589,101.957,0.0842461,0.50924,0,0
9e+009,-16.499,155.205,-17.9951,151.301,9.57792,-106.618,27.573,102.081,0.0984001,0.634005,0,0
9e+009,-16.5049,154.861,-17.0098,90.5518,10.5793,-167.229,27.5891,102.219,0.114496,0.771675,0,0
9e+009,-16.5172,154.482,-16.0204,20.7672,11.5818,123.159,27.6022,102.392,0.127591,0.944113,0,0
9e+009,-16.5318,154.029,-15.0271,-96.9066,12.5821,5.68211,27.6091,102.589,0.134479,1.14128,0,0
9e+009,-16.5499,153.644,-14.0297,178.377,13.5722,-78.795,27.6019,102.827,0.127223,1.38002,0,0
9e+009,-16.5974,153.521,-13.0252,159.101,14.5295,-97.8214,27.5547,103.077,0.0800326,1.62973,0,0
9e+009,-16.7336,154.486,-12.0174,20.7174,15.3431,124.026,27.3605,103.309,-0.114171,1.86159,0,0
9e+009,-17.1138,156.236,-11.0338,155.751,15.9409,-100.471,26.9747,103.778,-0.499981,2.33027,0,0
9e+009,-17.7067,157.819,-10.0509,-53.8589,16.4418,50.6517,26.4927,104.511,-0.981965,3.06316,0,0
9e+009,-18.3295,158.795,-9.06022,-144.856,16.9566,-39.5409,26.0168,105.315,-1.45781,3.86748,0,0
9e+009,-18.826,158.948,-8.0621,-137.543,17.5364,-31.4663,25.5985,106.077,-1.87613,4.62973,0,0
9e+009,-19.1368,157.708,-7.05739,143.13,18.1745,-110.092,25.2319,106.778,-2.2428,5.33037,0,0
9e+009,-19.2483,153.323,-6.04535,-28.0697,18.8183,79.2928,24.8636,107.362,-2.61101,5.91499,0,0
9e+009,-19.0939,143.11,-5.0237,101.174,19.3526,-150.892,24.3763,107.934,-3.09835,6.48649,0,0
9e+009,-18.4243,127.776,-3.99032,-40.375,19.7031,68.5131,23.6934,108.888,-3.78121,7.44064,0,0
9e+009,-16.8241,114.467,-2.95132,8.57687,19.9301,118.554,22.8814,109.977,-4.59323,8.52946,0,0
9e+009,-14.9252,106.642,-1.91854,96.0624,20.0806,-152.867,21.9991,111.071,-5.47551,9.62312,0,0
9e+009,-13.2006,102.373,-0.890627,-84.2981,20.1748,27.9334,21.0654,112.231,-6.40926,10.784,0,0
9e+009,-11.7395,99.8533,0.129386,95.3795,20.2267,-151.16,20.0973,113.461,-7.37734,12.0135,0,0
9e+009,-10.5078,98.1717,1.14143,7.3135,20.245,121.986,19.1035,114.673,-8.37111,13.2254,0,0
9.5e+009,-14.3893,152.301,-29.9318,149.653,-3.89667,-129.97,26.0351,80.3766,0,0,0,0
9.5e+009,-14.4155,152.372,-28.9437,159.657,-2.90832,-119.951,26.0354,80.3917,0.00031528,0.0150858,0,0
9.5e+009,-14.4153,152.308,-27.9774,101.869,-1.93554,-177.714,26.0419,80.4171,0.0068187,0.0404894,0,0
9.5e+009,-14.4187,152.263,-27.0005,-81.0712,-0.95712,-0.659367,26.0434,80.4119,0.00830094,0.0352158,0,0
9.5e+009,-14.4178,152.143,-26.0223,-148.066,0.0250855,-67.6338,26.0474,80.4319,0.0122748,0.0552854,0,0
9.5e+009,-14.4186,152.191,-25.0443,133.424,1.00761,-146.121,26.052,80.4546,0.016879,0.0779978,0,0
9.5e+009,-14.4408,152.047,-24.0611,60.1711,1.99522,140.638,26.0563,80.4671,0.0212526,0.0904059,0,0
9.5e+009,-14.4398,151.993,-23.0753,-18.5449,2.9878,61.9495,26.0631,80.4944,0.0280473,0.117781,0,0
9.5e+009,-14.4506,151.908,-22.0822,-8.03236,3.98542,72.4942,26.0676,80.5266,0.0324903,0.14991,0,0
9.5e+009,-14.4599,151.813,-21.0929,61.934,4.984,142.503,26.0769,80.5689,0.0418192,0.19228,0,0
9.5e+009,-14.4744,151.744,-20.0999,126.037,5.98676,-153.357,26.0867,80.6063,0.0516014,0.229606,0,0
9.5e+009,-14.4911,151.531,-19.1047,-140.149,6.99204,-59.4805,26.0967,80.6683,0.0616453,0.291647,0,0
9.5e+009,-14.5018,151.373,-18.1066,-138.726,8.00195,-57.9929,26.1085,80.7332,0.0734313,0.35652,0,0
9.5e+009,-14.5225,151.141,-17.1228,160.372,9.00066,-118.821,26.1235,80.8069,0.0883698,0.430258,0,0
9.5e+009,-14.5387,150.94,-16.1396,90.4131,9.99982,171.301,26.1394,80.8883,0.104301,0.511652,0,0
9.5e+009,-14.5564,150.696,-15.1522,-27.2559,11.0023,53.7415,26.1545,80.9974,0.11941,0.620763,0,0
9.5e+009,-14.5708,150.422,-14.1594,-111.956,12.0094,-30.828,26.1688,81.1284,0.133719,0.751724,0,0
9.5e+009,-14.5952,150.147,-13.1597,-131.404,13.0206,-50.1137,26.1803,81.2901,0.145181,0.913462,0,0
9.5e+009,-14.6231,149.9,-12.1546,90.2202,14.0307,171.709,26.1853,81.489,0.150214,1.11236,0,0
9.5e+009,-14.6568,149.735,-11.1411,-134.697,15.0283,-52.9558,26.1694,81.7416,0.134282,1.36492,0,0
9.5e+009,-14.7036,150.028,-10.1517,15.6615,15.9308,97.7148,26.0825,82.0532,0.0474446,1.67659,0,0
9.5e+009,-14.8417,151.427,-9.16448,-75.2184,16.6605,7.44235,25.8249,82.6607,-0.210152,2.2841,0,0
9.5e+009,-15.1574,153.485,-8.16731,-67.9909,17.2652,15.7274,25.4325,83.7183,-0.602555,3.34164,0,0
9.5e+009,-15.545,155.241,-7.16237,-147.384,17.8611,-62.495,25.0235,84.8887,-1.0116,4.51201,0,0
9.5e+009,-15.8961,155.981,-6.15497,41.4536,18.4966,127.351,24.6516,85.8979,-1.38351,5.52125,0,0
9.5e+009,-16.2082,154.859,-5.14648,170.475,19.1445,-102.832,24.291,86.6937,-1.74406,6.31703,0,0
9.5e+009,-16.615,150.051,-4.13379,29.0566,19.6993,116.501,23.8331,87.4444,-2.20201,7.06777,0,0
9.5e+009,-17.1422,139.955,-3.10953,78.0947,20.0796,166.668,23.1892,88.573,-2.84591,8.19638,0,0
9.5e+009,-17.0836,126.64,-2.09408,165.493,20.3405,-104.799,22.4345,89.7084,-3.60054,9.33178,0,0
9.5e+009,-16.142,115.004,-1.09157,-14.8181,20.5266,75.768,21.6181,90.586,-4.41696,10.2094,0,0
9.5e+009,-14.8185,107.12,-0.101189,164.717,20.6552,-103.934,20.7564,91.3482,-5.27869,10.9716,0,0
9.5e+009,-13.5232,102.055,0.875958,76.6653,20.7431,168.802,19.8672,92.1364,-6.1679,11.7598,0,0
1e+010,-12.5801,144.08,-29.7875,-87.0478,-5.48083,-25.3844,24.3067,61.6634,0,0,0,0
1e+010,-12.598,144.172,-28.8043,-77.1421,-4.49654,-15.4374,24.3077,61.7047,0.00100529,0.0412452,0,0
1e+010,-12.5938,144.103,-27.8385,-135.239,-3.52678,-73.5463,24.3117,61.693,0.00495434,0.0295852,0,0
1e+010,-12.5986,144.075,-26.8655,41.6911,-2.55491,103.382,24.3106,61.6908,0.00391116,0.0274249,0,0
1e+010,-12.5995,144.059,-25.8925,-25.2854,-1.5808,36.4166,24.3117,61.7019,0.00499674,0.0385262,0,0
1e+010,-12.6045,144.054,-24.9207,-104.073,-0.604962,-42.3489,24.3157,61.7241,0.00901965,0.0607125,0,0
1e+010,-12.6077,144.061,-23.9352,-177.422,0.384492,-115.692,24.3197,61.7303,0.012932,0.066872,0,0
1e+010,-12.6112,144.015,-22.9484,103.878,1.37394,165.633,24.3223,61.7555,0.0155776,0.0920578,0,0
1e+010,-12.6162,143.964,-21.9612,114.088,2.3667,175.859,24.3279,61.7706,0.0211521,0.107203,0,0
1e+010,-12.6244,143.931,-20.9721,-176.042,3.35998,-114.258,24.3321,61.7843,0.0253469,0.120848,0,0
1e+010,-12.6314,143.849,-19.9803,-112.149,4.3623,-50.3297,24.3426,61.8189,0.0359134,0.155515,0,0
1e+010,-12.6417,143.776,-18.9854,-18.4399,5.36439,43.4131,24.3498,61.853,0.043065,0.189588,0,0
1e+010,-12.6504,143.722,-17.9884,-16.9671,6.36866,44.9304,24.357,61.8975,0.0503083,0.234102,0,0
1e+010,-12.668,143.584,-17.0085,-78.1392,7.36073,-16.1976,24.3693,61.9417,0.0625548,0.278248,0,0
1e+010,-12.6842,143.484,-16.0269,-148.133,8.35561,-86.1341,24.3825,61.9989,0.0758206,0.33547,0,0
1e+010,-12.6974,143.351,-15.0418,94.0511,9.35424,156.112,24.396,62.0611,0.0893112,0.397703,0,0
1e+010,-12.7164,143.199,-14.0498,9.38462,10.3609,71.5288,24.4107,62.1442,0.103947,0.480796,0,0
1e+010,-12.7356,143.046,-13.051,-10.2323,11.3742,52.0072,24.4252,62.2395,0.118503,0.576063,0,0
1e+010,-12.7579,142.857,-12.044,-148.548,12.3958,-86.1914,24.4399,62.3562,0.133143,0.692808,0,0
1e+010,-12.784,142.695,-11.0304,-13.5146,13.4198,48.9982,24.4501,62.5128,0.143416,0.849399,0,0
1e+010,-12.8097,142.532,-10.0473,136.637,14.4025,-160.661,24.4499,62.7019,0.143135,1.03852,0,0
1e+010,-12.8468,142.48,-9.0632,45.7466,15.3688,108.694,24.432,62.9469,0.125286,1.28354,0,0
1e+010,-12.8894,142.82,-8.07038,52.9039,16.2703,116.208,24.3407,63.3045,0.0339962,1.64106,0,0
1e+010,-12.9999,144.203,-7.06914,-26.2036,17.0144,37.9083,24.0836,64.112,-0.223151,2.44855,0,0
1e+010,-13.2225,146.089,-6.06067,162.628,17.6645,-132.014,23.7251,65.3581,-0.581579,3.69464,0,0
1e+010,-13.4759,147.445,-5.05142,-68.4543,18.3207,-1.89882,23.3722,66.5555,-0.934552,4.89208,0,0
1e+010,-13.7367,147.512,-4.03706,150.178,18.9885,-142.326,23.0256,67.4964,-1.28114,5.83302,0,0
1e+010,-14.1624,145.158,-3.01835,-160.986,19.55,-92.5851,22.5684,68.4005,-1.73833,6.73709,0,0
1e+010,-14.8954,139.144,-2.00852,-73.4378,19.9112,-3.74234,21.9198,69.6955,-2.38696,8.03206,0,0
1e+010,-15.403,129.887,-1.01049,106.195,20.1559,177.114,21.1664,70.9188,-3.14031,9.25536,0,0
1e+010,-15.2748,119.849,-0.0220554,-74.3531,20.3413,-2.55236,20.3633,71.8007,-3.94338,10.1373,0,0
1e+010,-14.6431,111.536,0.954615,-162.28,20.4898,-89.8982,19.5352,72.382,-4.77154,10.7186,0,0
